month,drug_name,pack_size,concession_price_gbp,vmpp_code
2023-10-01,Chloramphenicol 1% eye ointment,4.0,4.89,1128711000001103
2023-10-01,Chlorphenamine 2mg/5ml oral solution sugar free,150.0,7.63,1296211000001100
2023-10-01,Cinacalcet 30mg tablets,28.0,7.25,8952011000001108
2023-10-01,Clarithromycin 125mg/5ml oral suspension,70.0,4.71,967911000001105
2023-10-01,Clarithromycin 250mg/5ml oral suspension,70.0,6.22,1322811000001100
2023-10-01,Clotrimazole 1% cream,20.0,1.93,1107211000001104
2023-10-01,Clotrimazole 500mg pessaries,1.0,9.72,976011000001101
2023-10-01,Co-amilozide 5mg/50mg tablets,28.0,11.21,1062011000001104
2023-10-01,Co-amoxiclav 500mg/125mg tablets,21.0,4.39,1247311000001103
2023-10-01,Co-codamol 30mg/500mg capsules,100.0,4.71,1008911000001101
2023-10-01,Codeine 30mg tablets,28.0,1.08,966311000001106
2023-10-01,Codeine 30mg tablets,100.0,3.86,1022311000001105
2023-10-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,5.72,946211000001105
2023-10-01,Dexamfetamine 5mg tablets,28.0,22.87,3145011000001100
2023-10-01,Docusate 50mg/5ml oral solution sugar free,300.0,18.32,1074511000001105
2023-10-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,5.0,4.15,1290611000001100
2023-10-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops 0.2ml unit dose preservative free,60.0,19.05,10929011000001103
2023-10-01,Doxycycline 100mg capsules,8.0,1.05,2850611000001102
2023-10-01,Duloxetine 20mg gastro-resistant capsules,28.0,9.45,9648211000001101
2023-10-01,Eplerenone 25mg tablets,28.0,11.12,8476211000001101
2023-10-01,Eplerenone 50mg tablets,28.0,5.58,8479611000001107
2023-10-01,Estradiol 10microgram pessaries,24.0,9.18,18093711000001102
2023-10-01,Etoricoxib 30mg tablets,28.0,1.79,13122411000001103
2023-10-01,Etoricoxib 60mg tablets,28.0,2.2,3405911000001107
2023-10-01,Etoricoxib 90mg tablets,28.0,2.14,3406611000001106
2023-10-01,Ezetimibe 10mg tablets,28.0,1.65,4495311000001107
2023-10-01,Flecainide 100mg tablets,60.0,3.04,1072411000001104
2023-10-01,Fludrocortisone 100microgram tablets,30.0,5.85,32203711000001101
2023-10-01,Frovatriptan 2.5mg tablets,6.0,11.93,4364011000001100
2023-10-01,Hydrocortisone 1% cream,30.0,3.87,1156211000001105
2023-10-01,Hydrocortisone 1% cream,50.0,3.17,1186711000001109
2023-10-01,Hydrocortisone 1% cream,15.0,2.52,959811000001103
2023-10-01,Hydroxocobalamin 1mg/1ml solution for injection ampoules,5.0,11.33,2858311000001109
2023-10-01,Isotretinoin 20mg capsules,30.0,11.27,9099211000001105
2023-10-01,Itraconazole 100mg capsules,15.0,9.85,1160611000001100
2023-10-01,Ketoconazole 2% shampoo,120.0,19.4,1001911000001105
2023-10-01,Lamotrigine 100mg tablets,56.0,4.77,2928611000001106
2023-10-01,Lamotrigine 200mg tablets,56.0,5.89,3144911000001100
2023-10-01,Lamotrigine 25mg tablets,56.0,2.83,2925511000001104
2023-10-01,Lamotrigine 50mg tablets,56.0,4.35,2927111000001104
2023-10-01,Lansoprazole 15mg orodispersible tablets,28.0,2.95,4040611000001106
2023-10-01,Lansoprazole 30mg orodispersible tablets,28.0,5.1,4041611000001101
2023-10-01,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,2.5,3.67,3642411000001102
2023-10-01,Letrozole 2.5mg tablets,14.0,3.26,3668811000001109
2023-10-01,Levetiracetam 100mg/ml oral solution sugar free,300.0,10.41,8176511000001104
2023-10-01,Lofepramine 70mg tablets,56.0,14.49,1279011000001106
2023-10-01,Lorazepam 500microgram tablets,28.0,27.17,37230211000001106
2023-10-01,Mebeverine 200mg modified-release capsules,60.0,5.5,1058411000001100
2023-10-01,Mebeverine 50mg/5ml oral suspension sugar free,300.0,214.96,3649611000001106
2023-10-01,Memantine 10mg/ml oral solution sugar free,50.0,5.49,18239411000001109
2023-10-01,Mercaptopurine 50mg tablets,25.0,8.95,3832511000001108
2023-10-01,Metformin 500mg/5ml oral solution sugar free,150.0,27.51,11599311000001107
2023-10-01,Methylphenidate 10mg tablets,30.0,2.99,1002811000001109
2023-10-01,Metoprolol 50mg tablets,28.0,2.2,1280211000001101
2023-10-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,5.18,3382911000001109
2023-10-01,Mometasone 0.1% ointment,30.0,4.11,1293111000001101
2023-10-01,Morphine sulfate 10mg/1ml solution for injection ampoules,10.0,5.02,4382611000001101
2023-10-01,Morphine sulfate 10mg/5ml oral solution,300.0,5.45,3162911000001101
2023-10-01,Ondansetron 4mg tablets,10.0,7.09,10563311000001103
2023-10-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,9.6,2898011000001100
2023-10-01,Pantoprazole 20mg gastro-resistant tablets,28.0,2.89,1212911000001106
2023-10-01,Pantoprazole 40mg gastro-resistant tablets,28.0,3.62,1278111000001100
2023-10-01,Paracetamol 250mg/5ml oral suspension sugar free,200.0,7.44,1293511000001105
2023-10-01,Paracetamol 500mg effervescent tablets,100.0,7.78,34862611000001104
2023-10-01,Permethrin 5% cream,30.0,11.5,3387211000001102
2023-10-01,Pregabalin 225mg capsules,56.0,2.74,13075911000001106
2023-10-01,Primidone 250mg tablets,100.0,88.02,1298811000001103
2023-10-01,Prochlorperazine 3mg buccal tablets,50.0,7.68,1144711000001109
2023-10-01,Prochlorperazine 5mg tablets,28.0,1.8,968711000001109
2023-10-01,Promethazine hydrochloride 10mg tablets,56.0,18.1,1280411000001102
2023-10-01,Pyridostigmine bromide 60mg tablets,200.0,24.69,1196311000001106
2023-10-01,Quetiapine 25mg tablets,60.0,1.38,1125711000001105
2023-10-01,Quinine sulfate 200mg tablets,28.0,7.4,1095711000001108
2023-10-01,Rasagiline 1mg tablets,28.0,15.74,9362511000001102
2023-10-01,Riluzole 50mg tablets,56.0,9.0,3684211000001100
2023-10-01,Risperidone 1mg/ml oral solution sugar free,100.0,3.15,1210411000001104
2023-10-01,Risperidone 500microgram tablets,20.0,3.05,1310211000001108
2023-10-01,Rizatriptan 10mg orodispersible tablets sugar free,3.0,9.12,22820911000001107
2023-10-01,Ropinirole 250microgram tablets,12.0,6.15,10421411000001108
2023-10-01,Ropinirole 2mg tablets,28.0,18.85,10422111000001108
2023-10-01,Ropinirole 500microgram tablets,28.0,13.41,10420711000001105
2023-10-01,Rosuvastatin 10mg tablets,28.0,0.95,4170911000001107
2023-10-01,Rosuvastatin 20mg tablets,28.0,3.09,4171211000001109
2023-10-01,Rosuvastatin 40mg tablets,28.0,1.65,4171911000001100
2023-10-01,Rosuvastatin 5mg tablets,28.0,1.25,9747311000001101
2023-10-01,Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,20.0,12.25,22664911000001104
2023-10-01,Solifenacin 5mg/5ml oral solution sugar free,150.0,81.13,37561411000001100
2023-10-01,Spironolactone 50mg tablets,28.0,4.05,951511000001102
2023-10-01,Tacrolimus 0.1% ointment,30.0,20.17,3384411000001108
2023-10-01,Tacrolimus 0.1% ointment,60.0,37.57,3384611000001106
2023-10-01,Telmisartan 20mg tablets,28.0,3.75,995411000001106
2023-10-01,Terbinafine 1% cream,30.0,6.59,958311000001101
2023-10-01,Terbinafine 1% cream,15.0,2.98,1224611000001104
2023-10-01,Timolol 0.25% eye drops,5.0,2.04,1122411000001107
2023-10-01,Timolol 0.5% eye drops,5.0,2.0,1020211000001103
2023-10-01,Topiramate 100mg tablets,60.0,10.63,1209511000001105
2023-10-01,Warfarin 1mg tablets,28.0,0.92,1119211000001108
2023-10-01,Warfarin 3mg tablets,28.0,0.88,993411000001107
2023-10-01,Warfarin 5mg tablets,28.0,1.54,1170211000001106
2023-10-01,Zolmitriptan 2.5mg orodispersible tablets sugar free,6.0,20.24,3640311000001105
2023-10-01,Zolmitriptan 2.5mg tablets,6.0,16.45,974711000001108
2023-10-01,Zolmitriptan 2.5mg tablets,12.0,32.9,1167111000001109
2023-10-01,Zonisamide 100mg capsules,56.0,21.95,9302511000001103
2023-10-01,Zopiclone 3.75mg tablets,28.0,1.59,1313311000001106
2023-10-01,Zopiclone 7.5mg tablets,28.0,1.5,1166611000001103
2023-09-01,Acamprosate 333mg gastro-resistant tablets,168.0,23.67,994511000001109
2023-09-01,Aciclovir 800mg tablets,35.0,3.81,1197011000001106
2023-09-01,Amiloride 5mg tablets,28.0,14.24,1191111000001100
2023-09-01,Amisulpride 100mg tablets,60.0,18.11,2841711000001101
2023-09-01,Amisulpride 200mg tablets,60.0,32.15,947811000001108
2023-09-01,Atomoxetine 10mg capsules,28.0,44.45,7643511000001104
2023-09-01,Atomoxetine 18mg capsules,28.0,42.95,7649311000001108
2023-09-01,Atomoxetine 25mg capsules,28.0,43.21,7649811000001104
2023-09-01,Atomoxetine 40mg capsules,28.0,48.84,7650311000001102
2023-09-01,Atomoxetine 60mg capsules,28.0,48.48,7650711000001103
2023-09-01,Atorvastatin 10mg tablets,28.0,1.39,1102611000001100
2023-09-01,Atorvastatin 20mg tablets,28.0,1.95,1271511000001104
2023-09-01,Atorvastatin 40mg tablets,28.0,2.25,1214511000001109
2023-09-01,Atorvastatin 80mg tablets,28.0,5.32,1161411000001107
2023-09-01,Beclometasone 50micrograms/dose nasal spray,200.0,2.63,2938611000001108
2023-09-01,Benzoyl peroxide 5% / Clindamycin 1% gel,30.0,11.95,30178211000001100
2023-09-01,Benzoyl peroxide 5% / Clindamycin 1% gel,60.0,22.21,30178011000001105
2023-09-01,Betahistine 16mg tablets,84.0,8.85,1220011000001104
2023-09-01,Betahistine 8mg tablets,84.0,4.09,987211000001103
2023-09-01,Betamethasone valerate 0.1% cream,30.0,2.28,1084011000001108
2023-09-01,Bicalutamide 150mg tablets,28.0,3.63,1206011000001108
2023-09-01,Bimatoprost 100micrograms/ml eye drops,3.0,3.97,16747511000001102
2023-09-01,Bisacodyl 5mg gastro-resistant tablets,60.0,4.59,3073811000001101
2023-09-01,Brimonidine 0.2% eye drops,5.0,3.2,991811000001105
2023-09-01,Brinzolamide 10mg/ml / Timolol 5mg/ml eye drops,5.0,9.2,15454111000001105
2023-09-01,Brinzolamide 10mg/ml eye drops,5.0,4.99,1140011000001100
2023-09-01,Bumetanide 1mg tablets,28.0,2.8,979611000001100
2023-09-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,4.21,1187711000001107
2023-09-01,Calamine lotion,200.0,1.92,1252711000001104
2023-09-01,Calcipotriol 0.005% / Betamethasone dipropionate 0.05% ointment,30.0,9.14,23287311000001104
2023-09-01,Carbocisteine 250mg/5ml oral solution,300.0,7.49,3328911000001103
2023-09-01,Carvedilol 6.25mg tablets,28.0,1.3,1166311000001108
2023-09-01,Chloramphenicol 1% eye ointment,4.0,4.99,1128711000001103
2023-09-01,Chlorphenamine 2mg/5ml oral solution sugar free,150.0,7.63,1296211000001100
2023-09-01,Cinacalcet 30mg tablets,28.0,7.25,8952011000001108
2023-09-01,Clarithromycin 125mg/5ml oral suspension,70.0,4.1,967911000001105
2023-09-01,Clarithromycin 250mg tablets,14.0,3.25,1130711000001102
2023-09-01,Clarithromycin 250mg/5ml oral suspension,70.0,5.18,1322811000001100
2023-09-01,Clarithromycin 500mg tablets,14.0,8.1,1078311000001109
2023-09-01,Clotrimazole 1% cream,20.0,1.94,1107211000001104
2023-09-01,Clotrimazole 1% cream,50.0,3.99,1272111000001103
2023-09-01,Clotrimazole 500mg pessaries,1.0,9.45,976011000001101
2023-09-01,Co-amoxiclav 500mg/125mg tablets,21.0,4.5,1247311000001103
2023-09-01,Co-beneldopa 12.5mg/50mg capsules,100.0,4.82,1093911000001109
2023-09-01,Co-careldopa 25mg/100mg tablets,100.0,6.62,1114811000001105
2023-09-01,Co-codamol 30mg/500mg capsules,100.0,3.96,1008911000001101
2023-09-01,Codeine 30mg tablets,28.0,1.08,966311000001106
2023-09-01,Codeine 30mg tablets,100.0,3.86,1022311000001105
2023-09-01,Cyclizine 50mg tablets,100.0,4.39,1155611000001102
2023-09-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,8.25,946211000001105
2023-09-01,Docusate 50mg/5ml oral solution sugar free,300.0,17.77,1074511000001105
2023-09-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,5.0,1.99,1290611000001100
2023-09-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops 0.2ml unit dose preservative free,60.0,19.56,10929011000001103
2023-09-01,Doxycycline 100mg capsules,8.0,0.9,2850611000001102
2023-09-01,Enalapril 2.5mg tablets,28.0,8.48,1251811000001103
2023-09-01,Eplerenone 25mg tablets,28.0,11.15,8476211000001101
2023-09-01,Eplerenone 50mg tablets,28.0,5.89,8479611000001107
2023-09-01,Etoricoxib 60mg tablets,28.0,2.5,3405911000001107
2023-09-01,Flecainide 100mg tablets,60.0,3.47,1072411000001104
2023-09-01,Flucloxacillin 250mg/5ml oral solution,100.0,3.38,4835511000001100
2023-09-01,Flucloxacillin 250mg/5ml oral solution sugar free,100.0,3.62,16086511000001107
2023-09-01,Glycopyrronium bromide 200micrograms/1ml solution for injection ampoules,10.0,9.93,3822911000001104
2023-09-01,Hydrocortisone 1% cream,50.0,3.3,1186711000001109
2023-09-01,Hydrocortisone 1% cream,15.0,1.98,959811000001103
2023-09-01,Hydrocortisone 1% cream,30.0,3.45,1156211000001105
2023-09-01,Hydroxychloroquine 200mg tablets,60.0,3.45,1018811000001108
2023-09-01,Isotretinoin 20mg capsules,30.0,11.49,9099211000001105
2023-09-01,Itraconazole 100mg capsules,15.0,6.96,1160611000001100
2023-09-01,Ivabradine 2.5mg tablets,56.0,44.19,35305511000001100
2023-09-01,Lactulose 3.1-3.7g/5ml oral solution,500.0,2.97,970711000001102
2023-09-01,Lamotrigine 100mg tablets,56.0,2.15,2928611000001106
2023-09-01,Lamotrigine 50mg tablets,56.0,1.94,2927111000001104
2023-09-01,Lansoprazole 15mg orodispersible tablets,28.0,2.9,4040611000001106
2023-09-01,Lansoprazole 30mg orodispersible tablets,28.0,5.21,4041611000001101
2023-09-01,Latanoprost 50micrograms/ml eye drops,2.5,1.88,1075711000001101
2023-09-01,Letrozole 2.5mg tablets,14.0,4.22,3668811000001109
2023-09-01,Levetiracetam 100mg/ml oral solution sugar free,300.0,10.36,8176511000001104
2023-09-01,Lofepramine 70mg tablets,56.0,14.5,1279011000001106
2023-09-01,Mebeverine 200mg modified-release capsules,60.0,5.44,1058411000001100
2023-09-01,Mebeverine 50mg/5ml oral suspension sugar free,300.0,214.96,3649611000001106
2023-09-01,Mercaptopurine 50mg tablets,25.0,9.42,3832511000001108
2023-09-01,Methylphenidate 10mg tablets,30.0,3.08,1002811000001109
2023-09-01,Metoprolol 50mg tablets,28.0,2.25,1280211000001101
2023-09-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,6.29,3382911000001109
2023-09-01,Mometasone 0.1% cream,30.0,4.14,1242911000001104
2023-09-01,Mometasone 0.1% ointment,30.0,4.2,1293111000001101
2023-09-01,Montelukast 10mg tablets,28.0,1.44,1094411000001103
2023-09-01,Moxonidine 200microgram tablets,28.0,5.29,1159711000001108
2023-09-01,Mycophenolate mofetil 500mg tablets,50.0,7.15,3661211000001104
2023-09-01,Naftidrofuryl 100mg capsules,84.0,10.24,1247411000001105
2023-09-01,Ondansetron 4mg tablets,10.0,7.1,10563311000001103
2023-09-01,Orlistat 120mg capsules,84.0,24.19,1316311000001102
2023-09-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,9.6,2898011000001100
2023-09-01,Pantoprazole 20mg gastro-resistant tablets,28.0,3.85,1212911000001106
2023-09-01,Pantoprazole 40mg gastro-resistant tablets,28.0,4.37,1278111000001100
2023-09-01,Perindopril erbumine 4mg tablets,30.0,1.5,1096511000001105
2023-09-01,Perindopril erbumine 8mg tablets,30.0,1.87,3803611000001105
2023-09-01,Phenoxymethylpenicillin 125mg/5ml oral solution,100.0,7.63,971311000001106
2023-09-01,Pizotifen 1.5mg tablets,28.0,1.81,975311000001108
2023-09-01,Pramipexole 180microgram tablets,30.0,9.0,3662611000001108
2023-09-01,Pregabalin 225mg capsules,56.0,2.57,13075911000001106
2023-09-01,Pregabalin 300mg capsules,56.0,3.12,7891911000001107
2023-09-01,Pregabalin 75mg capsules,56.0,2.1,7890411000001108
2023-09-01,Prochlorperazine 3mg buccal tablets,50.0,8.09,1144711000001109
2023-09-01,Prochlorperazine 5mg tablets,28.0,1.96,968711000001109
2023-09-01,Quetiapine 25mg tablets,60.0,1.48,1125711000001105
2023-09-01,Quinine sulfate 200mg tablets,28.0,8.45,1095711000001108
2023-09-01,Rasagiline 1mg tablets,28.0,16.04,9362511000001102
2023-09-01,Risperidone 1mg/ml oral solution sugar free,100.0,3.13,1210411000001104
2023-09-01,Risperidone 500microgram tablets,20.0,3.19,1310211000001108
2023-09-01,Rizatriptan 10mg orodispersible tablets sugar free,3.0,5.49,22820911000001107
2023-09-01,Ropinirole 250microgram tablets,12.0,6.15,10421411000001108
2023-09-01,Ropinirole 2mg tablets,28.0,18.4,10422111000001108
2023-09-01,Ropinirole 500microgram tablets,28.0,12.73,10420711000001105
2023-09-01,Rosuvastatin 10mg tablets,28.0,1.15,4170911000001107
2023-09-01,Rosuvastatin 20mg tablets,28.0,3.74,4171211000001109
2023-09-01,Rosuvastatin 40mg tablets,28.0,1.7,4171911000001100
2023-09-01,Rosuvastatin 5mg tablets,28.0,1.0,9747311000001101
2023-09-01,Simvastatin 80mg tablets,28.0,1.51,1117511000001104
2023-09-01,Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose ampoules,20.0,9.5,22664911000001104
2023-09-01,Spironolactone 100mg tablets,28.0,4.56,1043911000001101
2023-09-01,Spironolactone 25mg tablets,28.0,1.84,1042111000001105
2023-09-01,Spironolactone 50mg tablets,28.0,3.98,951511000001102
2023-09-01,Sulpiride 200mg/5ml oral solution sugar free,150.0,101.58,1306311000001100
2023-09-01,Tacrolimus 0.1% ointment,60.0,39.41,3384611000001106
2023-09-01,Tacrolimus 0.1% ointment,30.0,21.78,3384411000001108
2023-09-01,Tamsulosin 400microgram modified-release capsules,30.0,1.44,1215311000001104
2023-09-01,Terbinafine 1% cream,15.0,3.07,1224611000001104
2023-09-01,Terbinafine 1% cream,30.0,6.15,958311000001101
2023-09-01,Topiramate 100mg tablets,60.0,12.28,1209511000001105
2023-09-01,Travoprost 40micrograms/ml / timolol 5mg/ml eye drops,2.5,5.17,10320211000001109
2023-09-01,Valaciclovir 500mg tablets,10.0,14.39,1296511000001102
2023-09-01,Warfarin 1mg tablets,28.0,0.84,1119211000001108
2023-09-01,Warfarin 5mg tablets,28.0,1.34,1170211000001106
2023-09-01,Zolmitriptan 2.5mg orodispersible tablets sugar free,6.0,20.69,3640311000001105
2023-09-01,Zolmitriptan 2.5mg tablets,6.0,16.5,974711000001108
2023-09-01,Zolmitriptan 2.5mg tablets,12.0,33.0,1167111000001109
2023-09-01,Zopiclone 3.75mg tablets,28.0,1.78,1313311000001106
2023-09-01,Zopiclone 7.5mg tablets,28.0,1.53,1166611000001103
2023-08-01,Acamprosate 333mg gastro-resistant tablets,168.0,23.8,994511000001109
2023-08-01,Aciclovir 800mg tablets,35.0,4.19,1197011000001106
2023-08-01,Amiloride 5mg tablets,28.0,14.25,1191111000001100
2023-08-01,Amisulpride 100mg tablets,60.0,18.46,2841711000001101
2023-08-01,Amisulpride 200mg tablets,60.0,32.34,947811000001108
2023-08-01,Atomoxetine 10mg capsules,28.0,36.44,7643511000001104
2023-08-01,Atomoxetine 25mg capsules,28.0,31.95,7649811000001104
2023-08-01,Atomoxetine 60mg capsules,28.0,48.64,7650711000001103
2023-08-01,Atorvastatin 10mg tablets,28.0,2.05,1102611000001100
2023-08-01,Atorvastatin 20mg tablets,28.0,2.75,1271511000001104
2023-08-01,Atorvastatin 40mg tablets,28.0,2.38,1214511000001109
2023-08-01,Atorvastatin 80mg tablets,28.0,5.26,1161411000001107
2023-08-01,Benzoyl peroxide 5% / Clindamycin 1% gel,30.0,12.07,30178211000001100
2023-08-01,Benzoyl peroxide 5% / Clindamycin 1% gel,60.0,23.79,30178011000001105
2023-08-01,Betahistine 16mg tablets,84.0,8.85,1220011000001104
2023-08-01,Betahistine 8mg tablets,84.0,3.89,987211000001103
2023-08-01,Betamethasone valerate 0.1% cream,30.0,4.49,1084011000001108
2023-08-01,Bicalutamide 150mg tablets,28.0,3.79,1206011000001108
2023-08-01,Bimatoprost 100micrograms/ml eye drops,3.0,3.88,16747511000001102
2023-08-01,Bisacodyl 5mg gastro-resistant tablets,60.0,4.4,3073811000001101
2023-08-01,Brimonidine 0.2% eye drops,5.0,2.36,991811000001105
2023-08-01,Brinzolamide 10mg/ml / Timolol 5mg/ml eye drops,5.0,8.19,15454111000001105
2023-08-01,Brinzolamide 10mg/ml eye drops,5.0,4.65,1140011000001100
2023-08-01,Bumetanide 1mg tablets,28.0,2.77,979611000001100
2023-08-01,Buprenorphine 8mg sublingual tablets sugar free,7.0,4.24,1187711000001107
2023-08-01,Calcipotriol 0.005% / Betamethasone dipropionate 0.05% ointment,30.0,10.09,23287311000001104
2023-08-01,Carbocisteine 250mg/5ml oral solution,300.0,6.9,3328911000001103
2023-08-01,Carvedilol 6.25mg tablets,28.0,1.39,1166311000001108
2023-08-01,Chloramphenicol 1% eye ointment,4.0,5.05,1128711000001103
2023-08-01,Chlorphenamine 2mg/5ml oral solution sugar free,150.0,7.39,1296211000001100
2023-08-01,Cinacalcet 30mg tablets,28.0,7.49,8952011000001108
2023-08-01,Cinnarizine 15mg tablets,84.0,5.47,1106911000001105
2023-08-01,Clarithromycin 125mg/5ml oral suspension,70.0,4.1,967911000001105
2023-08-01,Clarithromycin 250mg tablets,14.0,3.24,1130711000001102
2023-08-01,Clarithromycin 250mg/5ml oral suspension,70.0,5.5,1322811000001100
2023-08-01,Clarithromycin 500mg tablets,14.0,7.69,1078311000001109
2023-08-01,Clonazepam 2mg tablets,100.0,24.29,958011000001104
2023-08-01,Clonazepam 500microgram tablets,100.0,23.94,1063711000001105
2023-08-01,Clotrimazole 1% cream,20.0,2.1,1107211000001104
2023-08-01,Clotrimazole 1% cream,50.0,3.99,1272111000001103
2023-08-01,Clotrimazole 500mg pessaries,1.0,9.6,976011000001101
2023-08-01,Co-amoxiclav 250mg/125mg tablets,21.0,2.69,1077611000001103
2023-08-01,Co-careldopa 12.5mg/50mg tablets,90.0,4.56,977011000001103
2023-08-01,Co-careldopa 25mg/100mg tablets,100.0,6.95,1114811000001105
2023-08-01,Codeine 30mg tablets,28.0,1.08,966311000001106
2023-08-01,Codeine 30mg tablets,100.0,3.85,1022311000001105
2023-08-01,Cyclizine 50mg/1ml solution for injection ampoules,5.0,9.3,946211000001105
2023-08-01,Docusate 50mg/5ml oral solution sugar free,300.0,18.32,1074511000001105
2023-08-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,5.0,2.69,1290611000001100
2023-08-01,Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops 0.2ml unit dose preservative free,60.0,19.56,10929011000001103
2023-08-01,Dorzolamide 20mg/ml eye drops,5.0,3.57,1049411000001106
2023-08-01,Doxycycline 100mg capsules,8.0,0.95,2850611000001102
2023-08-01,Enalapril 2.5mg tablets,28.0,8.98,1251811000001103
2023-08-01,Eplerenone 25mg tablets,28.0,11.2,8476211000001101
2023-08-01,Eplerenone 50mg tablets,28.0,5.89,8479611000001107
2023-08-01,Etoricoxib 60mg tablets,28.0,2.27,3405911000001107
2023-08-01,Febuxostat 80mg tablets,28.0,3.27,17030211000001103
2023-08-01,Flecainide 100mg tablets,60.0,3.85,1072411000001104
2023-08-01,Flucloxacillin 250mg/5ml oral solution,100.0,3.35,4835511000001100
2023-08-01,Flucloxacillin 250mg/5ml oral solution sugar free,100.0,3.51,16086511000001107
2023-08-01,Fludrocortisone 100microgram tablets,30.0,7.05,32203711000001101
2023-08-01,Glycopyrronium bromide 200micrograms/1ml solution for injection ampoules,10.0,9.93,3822911000001104
2023-08-01,Hydrocortisone 1% cream,15.0,1.75,959811000001103
2023-08-01,Hydrocortisone 1% cream,30.0,3.5,1156211000001105
2023-08-01,Hydroxychloroquine 200mg tablets,60.0,3.98,1018811000001108
2023-08-01,Isotretinoin 20mg capsules,30.0,11.5,9099211000001105
2023-08-01,Itraconazole 100mg capsules,15.0,9.48,1160611000001100
2023-08-01,Ivabradine 2.5mg tablets,56.0,45.95,35305511000001100
2023-08-01,Lamotrigine 100mg tablets,56.0,2.18,2928611000001106
2023-08-01,Lansoprazole 15mg orodispersible tablets,28.0,2.88,4040611000001106
2023-08-01,Lansoprazole 30mg orodispersible tablets,28.0,5.4,4041611000001101
2023-08-01,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,2.5,11.28,3642411000001102
2023-08-01,Latanoprost 50micrograms/ml eye drops,2.5,1.88,1075711000001101
2023-08-01,Letrozole 2.5mg tablets,14.0,4.62,3668811000001109
2023-08-01,Levetiracetam 100mg/ml oral solution sugar free,300.0,10.41,8176511000001104
2023-08-01,Lofepramine 70mg tablets,56.0,13.51,1279011000001106
2023-08-01,Mebeverine 50mg/5ml oral suspension sugar free,300.0,214.96,3649611000001106
2023-08-01,Mercaptopurine 50mg tablets,25.0,9.42,3832511000001108
2023-08-01,Methylphenidate 10mg tablets,30.0,3.08,1002811000001109
2023-08-01,Metoprolol 50mg tablets,28.0,3.2,1280211000001101
2023-08-01,Midazolam 10mg/2ml solution for injection ampoules,10.0,6.19,3382911000001109
2023-08-01,Mometasone 0.1% cream,30.0,3.7,1242911000001104
2023-08-01,Mometasone 0.1% ointment,30.0,4.14,1293111000001101
2023-08-01,Montelukast 10mg tablets,28.0,1.5,1094411000001103
2023-08-01,Moxonidine 200microgram tablets,28.0,5.35,1159711000001108
2023-08-01,Mycophenolate mofetil 500mg tablets,50.0,7.3,3661211000001104
2023-08-01,Naftidrofuryl 100mg capsules,84.0,10.65,1247411000001105
2023-08-01,Orlistat 120mg capsules,84.0,24.74,1316311000001102
2023-08-01,Oxycodone 5mg/5ml oral solution sugar free,250.0,9.6,2898011000001100
2023-08-01,Pantoprazole 20mg gastro-resistant tablets,28.0,4.45,1212911000001106
2023-08-01,Pantoprazole 40mg gastro-resistant tablets,28.0,5.5,1278111000001100
2023-08-01,Perindopril erbumine 2mg tablets,30.0,1.26,993111000001102
2023-08-01,Perindopril erbumine 4mg tablets,30.0,1.42,1096511000001105
2023-08-01,Perindopril erbumine 8mg tablets,30.0,1.64,3803611000001105
2023-08-01,Permethrin 5% cream,30.0,11.99,3387211000001102
2023-08-01,Phenoxymethylpenicillin 125mg/5ml oral solution,100.0,8.65,971311000001106
2023-08-01,Phenoxymethylpenicillin 250mg/5ml oral solution,100.0,8.47,1191011000001101
2023-08-01,Pizotifen 1.5mg tablets,28.0,1.81,975311000001108
2023-08-01,Pramipexole 180microgram tablets,30.0,9.0,3662611000001108
2023-08-01,Pregabalin 75mg capsules,56.0,2.03,7890411000001108
2023-08-01,Prochlorperazine 3mg buccal tablets,50.0,8.12,1144711000001109
2023-08-01,Prochlorperazine 5mg tablets,28.0,1.96,968711000001109
2023-08-01,Quetiapine 25mg tablets,60.0,1.38,1125711000001105
2023-08-01,Quinine sulfate 200mg tablets,28.0,8.56,1095711000001108
2023-08-01,Risperidone 1mg/ml oral solution sugar free,100.0,3.13,1210411000001104
2023-08-01,Risperidone 500microgram tablets,20.0,3.25,1310211000001108
2023-08-01,Rizatriptan 10mg orodispersible tablets sugar free,3.0,10.45,22820911000001107
2023-08-01,Ropinirole 250microgram tablets,12.0,5.99,10421411000001108
