month,source,source_url,drug_name,pack_size,concessionary_price_pence,price_raw
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sertraline 50mg tablets,28,81,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sitagliptin 100mg tablets,28,245,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sitagliptin 100mg/5ml oral solution sugar free,150,2030,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sitagliptin 100mg/5ml oral solution sugar free,150ml,1985,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sodium bicarbonate 500mg capsules,56,600,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sodium valproate 200mg/5ml oral solution sugar free,300ml,1466,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Solifenacin 10mg tablets,30,122,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Solifenacin 5mg tablets,30,114,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sotalol 40mg tablets,28,260,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sotalol 80mg tablets,28,494,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sulfasalazine 500mg tablets,112,661,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sulpiride 200mg tablets,30,571,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Sulpiride 400mg tablets,30,1550,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Temazepam 10mg tablets,28,2419,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Terbinafine 250mg tablets,14,146,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Thiamine 100mg tablets,100,260,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tibolone 2.5mg tablets,28,430,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Timolol 0.25% eye drops,5,250,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Timolol 0.25% eye drops,5ml,285,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Timolol 0.5% eye drops,5,241,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Timolol 0.5% eye drops,5ml,266,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tolterodine 1mg tablets,56,1220,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tolterodine 2mg tablets,56,1220,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tolterodine 4mg modified-release capsules,28,2343,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Topiramate 100mg tablets,60,195,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tramadol 50mg capsules,30,78,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Tramadol 50mg capsules,100,259,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Trihexyphenidyl 2mg tablets,84,12363,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Trihexyphenidyl 5mg tablets,84,13744,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Trimethoprim 100mg tablets,28,407,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Trimethoprim 50mg/5ml oral suspension sugar free,100,936,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Trimethoprim 50mg/5ml oral suspension sugar free,100ml,1027,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Valaciclovir 500mg tablets,10,1428,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Valsartan 160mg / Hydrochlorothiazide 25mg tablets,28,2279,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Valsartan 80mg capsules,28,646,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Venlafaxine 150mg modified-release tablets,30,632,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Venlafaxine 37.5mg tablets,56,260,
archive,BSO NI,https://bso.hscni.net/directorates/operations/family-practitioner-services/pharmacy/contractor-information/drug-tariff-and-related-materials/concessionary-prices/concessionary-prices-archive/,Zolmitriptan 2.5mg orodispersible tablets sugar free,6,397,
